,Date,Value
465,2012-11-07,43.10023374079073
466,2012-11-08,43.3240278039889
467,2012-11-09,43.332160712762516
468,2012-11-12,43.06700124965854
469,2012-11-13,42.567789255254986
470,2012-11-14,41.95500326035653
471,2012-11-15,41.35712024258299
472,2012-11-16,40.90705400142357
473,2012-11-19,40.6611118253866
474,2012-11-20,40.576120392231715
475,2012-11-21,40.54599798237662
476,2012-11-23,40.474955480111184
477,2012-11-26,40.391769653947335
478,2012-11-27,40.39042996192216
479,2012-11-28,40.51918782587331
480,2012-11-29,40.733670856625444
481,2012-11-30,40.948154682325864
482,2012-12-03,41.14686316344436
483,2012-12-04,41.35091885629349
484,2012-12-05,41.60870755306422
485,2012-12-06,41.96505268083312
486,2012-12-07,42.386416286805925
487,2012-12-10,42.76741418458246
488,2012-12-11,42.98062237196859
489,2012-12-12,42.98655317050254
490,2012-12-13,42.84642691681415
491,2012-12-14,42.63101908084259
492,2012-12-17,42.3743974661684
493,2012-12-18,42.07311213982198
494,2012-12-19,41.7498206544155
495,2012-12-20,41.49527173813341
496,2012-12-21,41.41393693197035
497,2012-12-24,41.509147516387465
498,2012-12-26,41.69741051053303
499,2012-12-27,41.856405503613885
500,2012-12-28,41.916449902048086
501,2012-12-31,41.90054540587493
502,2013-01-02,41.85656506515029
503,2013-01-03,41.876028527900544
504,2013-01-04,42.00067790206336
505,2013-01-07,42.18905543800793
506,2013-01-08,42.466869507248674
507,2013-01-09,42.89239346754442
508,2013-01-10,43.46818007854445
509,2013-01-11,44.15425353626194
510,2013-01-14,44.89723237703816
511,2013-01-15,45.65257886795298
512,2013-01-16,46.30671702659921
513,2013-01-17,46.71975809654948
514,2013-01-18,46.883476661599545
515,2013-01-22,46.87976743026461
516,2013-01-23,46.772129064353535
517,2013-01-24,46.59703613425968
518,2013-01-25,46.37787797613656
519,2013-01-28,46.17131292894457
520,2013-01-29,46.07895604957317
521,2013-01-30,46.16609809067967
522,2013-01-31,46.45099890031357
523,2013-02-01,46.902792654959605
524,2013-02-04,47.446256441084344
525,2013-02-05,48.00345716325912
526,2013-02-06,48.51583080655709
527,2013-02-07,48.89841189829059
528,2013-02-08,49.03568590512404
529,2013-02-11,48.852506844886115
530,2013-02-12,48.407797440575635
531,2013-02-13,47.88260527289845
532,2013-02-14,47.44999649599926
533,2013-02-15,47.15835795371146
534,2013-02-19,46.96283009152339
535,2013-02-20,46.80756417018552
536,2013-02-21,46.66276851222837
537,2013-02-22,46.47986180027424
538,2013-02-25,46.200562320941486
539,2013-02-26,45.90197978849283
540,2013-02-27,45.63552049277297
541,2013-02-28,45.313537749888035
542,2013-03-01,44.906610618426114
543,2013-03-04,44.410181835626936
544,2013-03-05,43.78145456369637
545,2013-03-06,43.06210795636176
546,2013-03-07,42.436929052981924
547,2013-03-08,42.09823606081459
548,2013-03-11,42.04079791190833
549,2013-03-12,42.150849315253986
550,2013-03-13,42.34365793017494
551,2013-03-14,42.48609472460343
552,2013-03-15,42.49489295842479
553,2013-03-18,42.44332576495765
554,2013-03-19,42.363955559060074
555,2013-03-20,42.20164800262812
556,2013-03-21,41.93065030817287
557,2013-03-22,41.55076638195014
558,2013-03-25,41.12068672235394
559,2013-03-26,40.727053829124806
560,2013-03-27,40.394808380464546
561,2013-03-28,40.05220304575161
562,2013-04-01,39.582480979221934
563,2013-04-02,38.98194217887834
564,2013-04-03,38.36961229869964
565,2013-04-04,37.90624880048892
566,2013-04-05,37.685138602258434
567,2013-04-08,37.658434635997544
